experiment_id,cortex_region,division,projection_strength_ipsi,projection_density_ipsi,projection_strength_contra,projection_density_contra,injection_volume
520012330,VISa,CPdm,14444.648,0.03423982,86.57543,0.000535075,0.005943544
264708349,ORBl,CPvm,211582.75,0.128733065,83406.86,0.10282891927635318,0.163917505
184159706,AUDp,CPdm,22399.367,0.049310017,126.4214,0.000753533,0.238108954
141602484,MOs,CPdm,65913.66,0.050631371,9142.285,0.019073922402942183,0.209096054
566244185,VISam,CPdm,88816.875,0.12670353,530.401,0.001897092,0.107546876
597007143,VISa,CPdm,346825.56,0.213264962,24732.727,0.097027185,0.353366989
297855879,SSs,CPdm,1667.5817,0.004401899,12.174409,8.463121046844258e-05,0.554496779
184169615,MOs,CPvm,113412.48,0.095582381,51948.13,0.063455267,0.112641955
168164230,RSPagl,CPdm,7561.7036,0.020213869,185.51689,0.000474196,0.104929355
174360333,SSs,CPvm,2983.244,0.009644499,47.3778,0.000214999,0.223100685
292172846,MOs,CPvm,23355.57,0.041367444,197.37543,0.000828479,0.073765443
288170549,SSp-bfd,CPdm,13956.22,0.017539338,1861.7296,0.005445607,0.031875686
671464291,MOs,CPdm,1668.1228,0.004449788,378.941,0.001151707,0.044265336
277907462,SSp-tr,CPvm,2688.3423,0.004890085,0,0,0.138895194
272827141,AIp,CPdm,1817.5383,0.006237113,10.160128,7.725192236220236e-05,0.104109781
265288825,ACAv,CPvm,22966.299,0.037066318,7791.471,0.018454062202018003,0.097349094
520018181,RSPd,CPdm,2453.3765,0.01510817,23.815123,0.000504943,0.007265272
184167484,VISam,CPdm,71413.055,0.107989578,365.9436,0.001527974,0.127034783
297948420,SSp-m,CPvm,3497.784,0.003833617,2.1739452,3.036269585380093e-05,0.180959097
597007858,MOp,CPdm,25754.252,0.023200174,1.7748297,3.2745590971441e-05,0.031324492
566454054,VISrl,CPdm,44034.207,0.066304441,605.0421,0.002192033,0.099840548
297858011,AIp,CPdm,7.0848193,2.51E-05,0,0,0.024479895
184213701,ACAv,CPvm,3167.099,0.006842368,2565.734,0.005511098,0.037047871
168164972,ORBl,CPdm,52965.1,0.048856499,821.25006,0.002645552,0.262893036
174361746,VISC,CPvm,82151.76,0.086520769,65228.77,0.069624813,0.44995179
292173552,SSp-ul,CPvm,790.5005,0.001438116,0.88995147,2.5904375956280794e-05,0.036897118
100140756,FRP,CPvm,155840.73,0.108073287,91947.76,0.090194041,0.156189793
288171256,SSs,CPdm,231380.42,0.161818026,15018.325,0.035562096,0.067939078
277908168,ACAd,CPvm,1914.602,0.004407434,0,0,0.065703992
272916202,VISpl,CPdm,2170.853,0.006451266,158.39885,0.000686658,0.03133389
265289624,MOs,CPvm,30421.04,0.033533407,1458.5105,0.004868793,0.271851647
297951732,SSp-ul,CPvm,4790.4424,0.005885059,15.227207,0.000288638,0.322666666
184168899,AId,CPdm,10037.097,0.019311059,4897.001,0.010240683937019313,0.16103948
597256577,VISp,CPdm,29892.09,0.087265693,245412.11,0.18443154691785968,0.133544179
520019334,VISp,CPdm,4412.2495,0.01230112,49.21975,0.00029079,0.019250635
566730846,AUDpo,CPdm,89801.3,0.112274639,1119.1514,0.004329951,0.165472608
297892130,MOs,CPdm,117661.586,0.112943694,17555.207,0.039466969422459246,0.048803833
249327301,SSp-n,CPvm,51652.664,0.048580851,3710.4524,0.008364807,0.143889274
168165712,VISa,CPdm,26815.66,0.054927347,20.234604,0.000318847,0.015327211
307557934,VISp,CPvm,202.85756,0.000703492,1.1946304,7.225552937360221e-06,0.527893817
292174264,VISli,CPvm,1.7950737,4.74E-05,2.3987303,4.6658623755081426e-05,0.007206663
100140949,RSPv,CPvm,1251.9641,0.003789341,0.007726762,2.3060275332000706e-07,0.184504365
277956496,ORBm,CPvm,28479.809,0.052707718,1196.0787,0.007251227,0.13142485
288171964,VISp,CPdm,19118.375,0.034397783,5000.8174,0.013035359,0.02481325
272916915,RSPd,CPdm,17895.945,0.024768119,127.07888,0.000850847,0.101554176
265291552,ACAv,CPvm,10441.276,0.018319698,3975.3582,0.009769409,0.035096417
297985755,SSp-m,CPvm,383.85614,0.00071018,0,0,0.180352203
184169615,MOs,CPdm,108464.56,0.104043658,54313.555,0.069976175,0.112641955
598604288,MOs,CPdm,6886.6997,0.006688863,1665.8638,0.002966013,0.080707052
566732238,VISp,CPdm,30.74699,0.000691808,685.2145,0.004211959,0.071878492
297892843,ORBvl,CPdm,6632.885,0.012024627,18.291613,5.3961044276881654e-05,0.023933981
249396394,RSPv,CPvm,0.4485054,3.31E-06,31.557257,0.000114302,0.169900875
520341802,VISl,CPdm,5148.445,0.014119653,26.066746,0.000329378,0.014853805
170721670,ORBl,CPdm,87569.06,0.090691297,33895.555,0.0534046,0.231912453
307593747,VISp,CPvm,153.4939,0.000491645,21.259727,0.000193322,0.518530113
292174974,MOs,CPvm,9907.4375,0.014081988,1.7493122,1.2145078341520372e-05,0.095908288
502140653,VISp,CPvm,8.659945,0.000276723,100.51469,0.000859687,0.031648693
277957202,MOs,CPvm,21544.502,0.030984247,935.56244,0.003794876,0.152980617
288262635,ACAd,CPdm,14437.526,0.037179621,909.5834,0.003464576,0.090450139
272928602,SSp-m,CPdm,1953.552,0.003679344,1289.7186,0.002126465,0.163749768
265292679,MOs,CPvm,13215.265,0.029386631,5850.285,0.015886608014137486,0.114004997
297987980,MOs,CPvm,36588.895,0.03609671,2704.967,0.008478571,0.224016867
184213701,ACAv,CPdm,55711.72,0.066002505,24146.268,0.040164850221590026,0.037047871
522408611,VISp,CPvm,1.9241335,3.83E-05,16.818523,0.00025743,0.030385189
297945448,SSs,CPdm,349.34766,0.000879596,0,0,0.142636883
566992832,VISp,CPdm,20.741146,7.13E-05,5505.3306,0.013526773171829414,0.003263338
520728084,SSs,CPdm,8.632212,5.73E-05,0.14442578,5.22699574192016e-06,0.036157813
571823196,ACAv,CPvm,63324.273,0.045168392,14054.095,0.022608524538246813,0.119547035
171275617,ACAd,CPdm,40134.023,0.073028125,2080.2173,0.007775541,0.095042889
307766627,ORBl,CPvm,34399.52,0.061868643,136.29459,0.000781436,0.149506134
292208876,TEa,CPvm,309.37488,0.001205591,8.05627,6.272394890304192e-05,0.06518125
502180994,VISpm,CPvm,93.104774,0.000936324,10.507264,0.000131444,0.00848659
277957908,MOp,CPvm,6014.442,0.006634057,18.032137,0.000100235,0.238847932
265712971,ACAv,CPvm,95991.234,0.060203922,32393.932,0.042014130568047606,0.126259182
288263341,ORBvl,CPdm,4118.6934,0.008615319,40.792866,0.000634773,0.422542758
298000163,MOs,CPvm,17731.297,0.036540851,1695.4838,0.006915162,0.114944004
522409371,VISp,CPvm,0,0,0.001053294,7.686758444000235e-08,0.044148902
272929308,VISrl,CPdm,341158.3,0.16591453,10547.026,0.027277307881963676,0.106747323
602094339,VISp,CPvm,0,0,0,0,0.011171836
297946154,VISpm,CPdm,15761.043,0.027088982,0,0,0.071164454
520750912,VISl,CPdm,391137.16,0.181827965,49512.438,0.069998774,0.054751517
569994739,AUDp,CPdm,18012.219,0.049766765,46.06454,0.000268729,0.112992961
572588941,VISpm,CPvm,4278.576,0.010708193,129.72495,0.000587038,0.435706354
171276330,SSp-n,CPdm,3688.4307,0.006149253,33.991413,0.000399788,0.019121324
308879859,VISp,CPvm,0,0,0,0,0.112494572
292209592,AId,CPvm,1962.6359,0.005254053,0,0,0.025760692
277616630,VISp,CPdm,37242.88,0.057541613,28.74446,0.000415008,0.068120863
503017948,VISp,CPvm,7.3588395,4.41E-05,16.80139,0.000152966,0.033106664
278069982,ACAd,CPvm,1784.5728,0.004209807,12.6073885,7.878927405100241e-05,0.052499698
288264047,VISam,CPdm,5040.126,0.007680917,1.6380211,3.197691512704098e-05,0.209536799
265713683,ORBl,CPvm,219838.25,0.114883755,67158.266,0.078275414,0.126643724
298000880,RSPv,CPvm,406.85922,0.000928791,0,0,0.076824366
602166541,VISp,CPvm,0,0,0.9922598,1.4912311381360457e-05,0.002334407
522635991,VISrl,CPvm,21010.387,0.034994506,2170.307,0.006001898,0.040053504
148964212,SSp-ul,CPiv,1056.2745,0.002586364,0,0,0.039421335
100141454,MOs,CPiv,30666.514,0.050527292,9733.2705,0.030129248999856643,0.099027951
520985971,VISp,CPdm,2519.5884,0.007549089,579.6245,0.0018748,0.033481996
174360333,SSs,CPdm,15376.513,0.007418183,7429.8804,0.006213437,0.223100685
309003780,VISp,CPvm,75.95536,0.000290867,0.08839569,1.7679544421200542e-06,0.314058816
572770444,VISl,CPvm,693.62146,0.00543377,76.33899,0.000695421,0.027157334
277712166,VISp,CPdm,37702.766,0.057778135,45.014503,0.00024367,0.038715358
292210312,MOs,CPvm,14889.647,0.020668771,20.91882,0.000150968,0.11009077
278171908,ORBl,CPvm,24779.818,0.051432178,5925.3496,0.014760344166922571,0.15903536
265929196,MOs,CPvm,7619.566,0.017835893,418.47275,0.001374546,0.034477679
288264753,RSPv,CPdm,4389.0435,0.00801506,17.680447,0.00028956,0.118150309
503018656,VISl,CPvm,506.2323,0.003939387,31.993704,0.000254662,0.051231543
298106713,SSp-ul,CPvm,1611.8755,0.005709878,7.182851,6.618299020284203e-05,0.176789609
522636747,VISp,CPvm,1.692136,2.44E-05,0.000606556,4.612055066400141e-07,0.027628907
100141473,SSp-bfd,CPiv,28845.36,0.032389848,1547.4143,0.004248933,0.183524482
156394513,MOs,CPiv,3330.8037,0.008512624,28.704363,0.000176795,0.139516965
602828622,MOs,CPvm,450.19608,0.001887637,13.137264,8.18639774286025e-05,0.014112638
176430283,AUDd,CPiv,14019.283,0.021004913,22.25959,0.000123603,0.370740311
309113907,VISp,CPvm,1181.8074,0.003148035,17.168245,5.726635040780175e-05,0.786978808
572969377,AUDd,CPvm,910.3843,0.008956457,188.12885,0.002172739,0.04534583
277713580,VISp,CPdm,20202.285,0.035427655,4.8219047,2.5443170449640777e-05,0.052402585
520996382,VISal,CPdm,25475.027,0.054279891,48.11882,0.000358972,0.078424206
292318449,SSp-m,CPvm,475.12958,0.00065791,1.2443943,9.224110132800283e-06,0.04924967
278173743,ACAv,CPvm,49.656982,0.000119068,0,0,0.050015795
266172624,SSp-bfd,CPvm,80175.51,0.068076393,3721.8345,0.009386531,0.262912068
288324211,ORBl,CPdm,52931.566,0.067424709,11745.199,0.025810751,0.141336756
574941472,VISp,CPvm,3.2016807,0.000138823,38.67419,0.000365275,0.243418535
298178204,VISpor,CPvm,35307,0.049476436,7924.973,0.017432261402057052,0.181428576
503058936,VISp,CPvm,329.18573,0.002352379,2582.6382,0.015281736992179107,0.032441352
100141495,SSp-tr,CPiv,27858.88,0.025743569,796.40857,0.003108218,0.130780931
176433237,MOs,CPiv,388.02298,0.001189142,1.9144908,5.180875191256159e-05,0.10717672
522773270,ORBvl,CPvm,216407.69,0.122554064,94746.99,0.093866543,0.380091471
156395997,SSs,CPiv,6698.2676,0.011203912,0,0,0.07813122
309427991,SSp-m,CPvm,122.39152,0.000285409,0,0,0.064993037
603208501,VISal,CPvm,127.24664,0.000530156,12.916495,7.079504526924216e-05,0.018129904
277714322,VISp,CPdm,66667.98,0.077994463,1834.4626,0.007259375,0.054924325
521264566,RSPv,CPdm,49413.902,0.0715289,151.50742,0.001162622,0.187878858
292373346,RSPv,CPvm,27.93739,0.000272111,20.516954,0.000338832,0.117355941
574950390,VISp,CPvm,0,0,0,0,0.216288822
278174451,ORBl,CPvm,24396.414,0.031835633,28.979189,0.000196858,0.040264618
292034715,MOs,CPdm,9881.373,0.017181981,1583.7012,0.005054274,0.056435579
266175461,SSs,CPvm,16017.588,0.029149802,428.41855,0.001619523,0.05197772
298179622,SSs,CPvm,78347.51,0.090370606,3065.78,0.009456327,0.160793627
100141563,MOp,CPiv,36047.742,0.052756529,1299.2783,0.006476709,0.172595856
176496282,SSp-un,CPiv,4612.7725,0.006159861,0,0,0.2148493
503069254,VISp,CPvm,1.1539278,2.84E-05,19.426344,0.000198318,0.07109877
522774029,ACAd,CPvm,28.569057,7.76E-05,1176.805,0.004457474,0.011224124
156492394,MOs,CPiv,39866.48,0.057046279,8499.906,0.026853921,0.256714332
309428697,SSp-ul,CPvm,160.56525,0.000796963,32.989082,0.000434686,0.091676089
257666283,SSp-m,CPiv,17306.334,0.034360502,514.66614,0.001995021,0.071651441
603211567,MOs,CPvm,2124.871,0.007794066,49.302593,0.000213077,0.015842674
292374068,MOs,CPvm,20771.39,0.024501927,344.72226,0.001412288,0.138959335
521402511,VISrl,CPdm,59688.945,0.09450293,589.1629,0.003342894,0.06297063
575216368,MOs,CPvm,47781.117,0.053967732,27.56565,0.000159961,0.159591991
278175580,VISa,CPvm,2267.001,0.005225689,20.236362,0.000395099,0.124431325
100141780,MOp,CPiv,341437.25,0.122581506,226130.83,0.1117644684971657,0.175196678
292124058,RSPv,CPdm,1397.7676,0.002312715,1.0358808,1.791014717452055e-05,0.010428632
177319236,SSp-ll,CPiv,397.33347,0.000679356,0.94600767,1.1837608003760362e-05,0.243838504
266176167,MOs,CPvm,377535.94,0.106953557,136087.47,0.091254429,0.325096419
298182842,SSp-tr,CPvm,8884.115,0.019813619,1585.942,0.005224536,0.078409594
503323656,VISp,CPvm,0.020201106,1.08E-06,1.4081287,3.0439563438240933e-05,0.068570825
309514434,SSp-n,CPvm,0,0,0,0,0.013782121
156493815,AUDd,CPiv,8316.148,0.016476567,2.9311423,2.482822977412076e-05,0.237899586
257667118,VISp,CPiv,38.833458,0.000167264,0.97724324,5.303863326360162e-06,0.027626068
523718823,VISpm,CPvm,415.0422,0.006216973,92.05294,0.002929347,0.075229259
603331422,MOs,CPvm,1708.2318,0.005812804,226.42429,0.00091311,0.015558579
292374777,PL,CPvm,16634.559,0.029667659,440.00574,0.002971086,0.257910442
277852088,SSp-m,CPiv,75414.766,0.06931642,5207.8345,0.020325326677625422,0.186192748
575772121,VISp,CPvm,0,0,0,0,0.045886021
100142655,SSp-bfd,CPiv,62611.113,0.040065614,4819.471,0.014220810591738195,0.175920427
278181912,MOs,CPvm,8843.582,0.017004032,0,0,0.080757694
292174264,VISli,CPiv,6.0666814,5.16E-05,5.3912387,7.425408656904227e-05,0.007206663
177319974,MOs,CPiv,811.9324,0.0009487,3.8914263,2.2983407747560705e-05,0.267696898
100147853,VISp,CPiv,15.871666,7.93E-05,0,0,0.073547618
266249483,SSp-ul,CPvm,80531.07,0.08035768,3429.55,0.009472316,0.247117486
298230624,ORBl,CPvm,4282.7397,0.007626725,0,0,0.006623204
309515141,VISam,CPvm,874.1774,0.002510572,0,0,0.043457409
503809372,VISp,CPvm,0.34799868,1.31E-05,48.089172,0.0004476,0.016397721
257667830,VISpm,CPiv,16.391853,6.40E-05,0,0,0.048918709
156546627,ACAv,CPiv,0.2084585,5.15E-06,0,0,0.009907086
524268045,MOs,CPvm,359.75705,0.0008952,169.04028,0.000354821,0.100113331
603479758,VISp,CPvm,0.43116713,3.61E-06,10.445839,3.420607507580105e-05,0.115881178
292476595,MOs,CPvm,32147.734,0.029412536,187.84906,0.000781052,0.097453709
277907462,SSp-tr,CPiv,16490.164,0.015380128,0,0,0.138895194
576340889,VISpor,CPvm,2131.2202,0.01837558,402.82266,0.004174294,0.212324232
278257366,SSp-ll,CPvm,642.79395,0.001265394,20.214783,0.000179486,0.058333236
100148142,RSPv,CPiv,1376.7483,0.002797211,46.953487,0.00018479,0.122177531
292174974,MOs,CPiv,1690.002,0.002686522,6.84806,1.7218338914560526e-05,0.095908288
177322838,SSp-n,CPiv,7863.7056,0.017957113,525.8768,0.002002862,0.016850152
310194040,MOp,CPvm,534.1284,0.001500071,0,0,0.074512154
266250195,VISp,CPvm,22.058493,0.000109921,70.638,0.000241595,0.172009914
298272589,ILA,CPvm,222.03168,0.000914109,61.218746,0.000249743,0.174082535
524656772,VISp,CPvm,0,0,2.9670513,2.2137864318720678e-05,0.080185085
258316155,ACAd,CPiv,13144.9375,0.01808994,2229.431,0.006265861,0.103667144
292477301,ORBm,CPvm,42280.473,0.058242108,3308.7485,0.008613167,0.065109208
156741826,ORBl,CPiv,41209.36,0.047716091,5792.9517,0.016213372115591936,0.422765375
603574321,MOs,CPvm,7056.1216,0.024061552,757.5114,0.00386298,0.016137378
503813164,VISpm,CPvm,24.268059,0.000116224,6.7727885,4.596681549512141e-05,0.019914108
277908168,ACAd,CPiv,35.252995,9.65E-05,0,0,0.065703992
278258073,MOs,CPvm,13001.518,0.017050537,2.138185,2.121545330544065e-05,0.132855699
576341623,RSPagl,CPvm,6351.437,0.027971115,550.86896,0.005793202,0.194441859
100148503,VISam,CPiv,4127.8027,0.009264158,164.83157,0.000668287,0.088840499
292208876,TEa,CPiv,1040.8147,0.002735948,92.84263,0.00050748,0.06518125
177459319,MOs,CPiv,569.3105,0.001613835,147.54419,0.0004157,0.233965337
603891334,MOs,CPvm,7370.318,0.025296815,472.43033,0.00265639,0.021445587
313327028,AId,CPvm,425075.44,0.130647529,228412.31,0.1289130116450547,0.21169178
524666049,VISp,CPvm,0.02488264,7.69E-08,0.5490468,8.14796395064025e-06,0.170756317
292620251,SSp-ll,CPvm,1138.4822,0.005128451,201.66335,0.000940244,0.17444637
266486371,SSp-bfd,CPvm,11.8903265,6.53E-05,7.4813366,0.000118222,0.131283319
298273313,MOp,CPvm,15211.48,0.015036376,4.765541,2.421328909860074e-05,0.223952854
504099316,VISp,CPvm,2.6249774,0.000145357,2.535115,0.000157194,0.013981313
156785529,ACAd,CPiv,0.024106236,1.15E-06,0,0,0.090982063
258915564,MOs,CPiv,25482.523,0.046791143,13237.144,0.030957420354613227,0.192081725
277956496,ORBm,CPiv,1194.8151,0.004805838,131.80542,0.000679586,0.13142485
278258780,MOs,CPvm,8652.275,0.010558685,9.604837,5.788129108332177e-05,0.070099469
576660608,VISrl,CPvm,18.559647,0.000108691,0,0,0.008745236
100149969,SSp-m,CPiv,120443.74,0.08124135,22972.492,0.044078794,0.19785759
292209592,AId,CPiv,1240.8494,0.003598325,0.7603499,1.3605562445880417e-05,0.025760692
177782493,SSp-m,CPiv,26412.79,0.031281417,1005.07935,0.002993992,0.082687951
292791310,VISli,CPvm,0.000363397,3.84E-07,1.2990566,2.61349787096008e-05,0.023624311
604581497,VISp,CPvm,27.086712,0.000127677,25.511362,0.000125679,0.030568564
313327735,ORBl,CPvm,85767.74,0.096417778,35541.445,0.071780488,0.086096489
266487079,VISl,CPvm,3.8067353,3.25E-05,5.3944216,9.500833436784291e-05,0.126360289
157062358,VISpor,CPiv,4730.6846,0.010625483,58.095604,0.000192707,0.073378578
298274021,ILA,CPvm,1499.8839,0.00362177,1.3119048,2.352148083864072e-05,0.209512416
524666904,VISal,CPvm,1733.952,0.004703374,165.57442,0.000586807,0.041970308
278317945,SSp-m,CPvm,244.33034,0.000861224,9.250307,7.371601347796226e-05,0.146688164
504105304,MOs,CPvm,35513.133,0.044013226,1928.027,0.007802137,0.131870133
258916270,ORBm,CPiv,12978.339,0.032801397,2772.9905,0.010687515205369046,0.210965384
576684233,VISal,CPvm,9.935373,3.14E-05,0.038569443,1.1530137666000354e-06,0.016431171
277957202,MOs,CPiv,5675.188,0.010583436,574.11774,0.002395117,0.152980617
112162251,SSp-n,CPiv,92292.13,0.063944914,5056.382,0.015471446190577033,0.119680579
177783204,ACAd,CPiv,3.9222224,1.67E-05,0,0,0.071048525
292210312,MOs,CPiv,6540.044,0.013647455,0.67350334,5.22699574192016e-06,0.11009077
292792016,SSp-ul,CPvm,116.784325,0.000386106,5.299762,3.8971865311081194e-05,0.014031699
477037203,MOs,CPvm,1993.8241,0.005988523,188.7195,0.000711871,0.071706522
605661910,VISam,CPvm,12286.336,0.023152901,2644.9358,0.007111328,0.036344878
157654817,SSp-m,CPiv,329145.2,0.092534351,65144.883,0.060016903181818355,0.138258557
266503540,MOs,CPvm,124138.14,0.084456337,45275.26,0.051987008,0.16755748
577241399,VISp,CPvm,0.017042913,4.61E-07,0,0,0.001581775
298275548,RSPv,CPvm,30.089533,0.000129906,0,0,0.144031364
524667618,VISam,CPvm,15019.167,0.026347364,1324.0878,0.00400803,0.115641891
278433737,PL,CPvm,206013.62,0.075834715,99695.67,0.061206044713105194,0.260149548
277957908,MOp,CPiv,7705.494,0.009962039,72.2441,0.000351285,0.238847932
263106036,PL,CPiv,114290.18,0.081220288,57090.04,0.061317503,0.391319398
505790715,MOs,CPvm,118568.62,0.090891153,39482.465,0.064780387,0.078948619
112229103,RSPagl,CPiv,656.615,0.002204716,11.038211,5.6728277316721734e-05,0.036553228
292318449,SSp-m,CPiv,8906.526,0.00883493,10.533956,5.157814915924158e-05,0.04924967
177893658,MOp,CPiv,21671.605,0.043274144,412.8035,0.001509679,0.103790536
292792724,VISrl,CPvm,89.301674,0.000317847,0.11658457,4.381452313080134e-06,0.042060449
477269754,VISp,CPvm,0.38587674,6.61E-06,0.8759213,1.176074041932036e-05,0.026966572
606100558,AUDpo,CPvm,5492.4023,0.010854472,268.80334,0.000662214,0.065065689
157710335,MOs,CPiv,353313.6,0.135553756,195346.62,0.12698302033493514,0.125495145
266564027,ORBvl,CPvm,33431.67,0.054092642,11590.812,0.025907066321736193,0.037309906
298324391,VISpm,CPvm,0.3010824,2.08E-06,0,0,0.019440936
577298618,RSPagl,CPvm,33.230667,0.000501407,7.7473106,0.000368042,0.001625605
112229814,SSp-ul,CPiv,60968.543,0.045579095,2598.9575,0.00790806,0.189563242
278502708,ACAv,CPvm,2568.7893,0.009400906,20.452877,0.000306779,0.015133028
278069982,ACAd,CPiv,14.976279,8.23E-05,0.6601572,9.7621832238803e-06,0.052499698
524874308,VISrl,CPvm,22410.408,0.032520061,1637.4342,0.004002956,0.279139848
506890448,VISp,CPvm,1.5584697,0.00011607,3.6464837,0.0001379,0.122010029
263242463,MOs,CPiv,447673.47,0.138950688,283845.88,0.13215221165335642,0.236933267
292373346,RSPv,CPiv,18.219522,0.000143973,12.518382,0.00014797,0.117355941
177907797,SSp-bfd,CPiv,2729.5117,0.004547333,0,0,0.016064064
157711748,PL,CPiv,14777.904,0.027380618,2578.5098,0.007284203,0.137653466
292793967,VISp,CPvm,200.7025,0.001120729,286.5297,0.0013963,0.035814664
477271169,SSp-n,CPvm,4318.1406,0.016899723,4351.4385,0.016897647352276838,0.03316175
606250170,MOp,CPvm,169.98994,0.000326764,0,0,0.018604538
298325807,MOp,CPvm,2964.544,0.00284118,12.847812,1.6065325147960493e-05,0.064329562
266582782,PL,CPvm,83860.97,0.084332196,40175.688,0.059905829522302556,0.121781288
278171908,ORBl,CPiv,18497.826,0.039732316,3682.3948,0.010209245094983353,0.15903536
281459203,SSp-tr,CPvm,8.798013,6.28E-05,1.1313838,1.62959279012805e-05,0.009420511
